rownumber,business_id,city,stars,review_count,is_open,category,day_time,week_day,hourofday,checkins
16208,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-15,Sun,15,0
16209,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-16,Sun,16,3
16210,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-17,Sun,17,2
16211,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-18,Sun,18,1
16212,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-19,Sun,19,1
16213,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-2,Sun,2,4
16214,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-20,Sun,20,8
16215,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-21,Sun,21,3
16216,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-22,Sun,22,9
16217,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-23,Sun,23,13
16218,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-3,Sun,3,4
16219,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-4,Sun,4,3
16220,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-5,Sun,5,0
16221,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-6,Sun,6,0
16222,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-7,Sun,7,0
16223,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-8,Sun,8,0
16224,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Sun-9,Sun,9,0
16225,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-0,Thu,0,5
16226,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-1,Thu,1,14
16227,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-10,Thu,10,0
16228,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-11,Thu,11,0
16229,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-12,Thu,12,0
16230,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-13,Thu,13,0
16231,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-14,Thu,14,0
16232,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-15,Thu,15,0
16233,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-16,Thu,16,1
16234,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-17,Thu,17,5
16235,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-18,Thu,18,1
16236,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-19,Thu,19,0
16237,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-2,Thu,2,6
16238,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-20,Thu,20,4
16239,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-21,Thu,21,3
16240,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-22,Thu,22,8
16241,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-23,Thu,23,13
16242,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-3,Thu,3,0
16243,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-4,Thu,4,1
16244,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-5,Thu,5,0
16245,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-6,Thu,6,0
16246,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-7,Thu,7,0
16247,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-8,Thu,8,0
16248,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Thu-9,Thu,9,0
16249,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-0,Tue,0,5
16250,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-1,Tue,1,8
16251,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-10,Tue,10,0
16252,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-11,Tue,11,0
16253,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-12,Tue,12,0
16254,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-13,Tue,13,0
16255,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-14,Tue,14,0
16256,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-15,Tue,15,0
16257,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-16,Tue,16,1
16258,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-17,Tue,17,1
16259,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-18,Tue,18,1
16260,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-19,Tue,19,0
16261,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-2,Tue,2,2
16262,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-20,Tue,20,2
16263,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-21,Tue,21,2
16264,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-22,Tue,22,8
16265,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-23,Tue,23,7
16266,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-3,Tue,3,1
16267,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-4,Tue,4,0
16268,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-5,Tue,5,0
16269,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-6,Tue,6,0
16270,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-7,Tue,7,0
16271,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-8,Tue,8,0
16272,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Tue-9,Tue,9,0
16273,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-0,Wed,0,9
16274,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-1,Wed,1,4
16275,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-10,Wed,10,0
16276,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-11,Wed,11,0
16277,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-12,Wed,12,0
16278,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-13,Wed,13,0
16279,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-14,Wed,14,1
16280,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-15,Wed,15,0
16281,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-16,Wed,16,4
16282,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-17,Wed,17,3
16283,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-18,Wed,18,3
16284,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-19,Wed,19,3
16285,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-2,Wed,2,2
16286,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-20,Wed,20,2
16287,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-21,Wed,21,2
16288,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-22,Wed,22,10
16289,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-23,Wed,23,15
16290,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-3,Wed,3,3
16291,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-4,Wed,4,0
16292,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-5,Wed,5,0
16293,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-6,Wed,6,0
16294,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-7,Wed,7,0
16295,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-8,Wed,8,0
16296,1GaooxqCWHzulI2Ub3CXEw,Pittsburgh,3,96,1,Restaurants,Wed-9,Wed,9,0
16297,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-0,Fri,0,0
16298,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-1,Fri,1,0
16299,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-10,Fri,10,0
16300,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-11,Fri,11,0
16301,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-12,Fri,12,0
16302,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-13,Fri,13,0
16303,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-14,Fri,14,0
16304,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-15,Fri,15,0
16305,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-16,Fri,16,0
16306,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-17,Fri,17,0
16307,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-18,Fri,18,0
16308,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-19,Fri,19,0
16309,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-2,Fri,2,0
16310,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-20,Fri,20,0
16311,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-21,Fri,21,0
16312,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-22,Fri,22,1
16313,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-23,Fri,23,0
16314,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-3,Fri,3,0
16315,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-4,Fri,4,0
16316,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-5,Fri,5,0
16317,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-6,Fri,6,0
16318,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-7,Fri,7,0
16319,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-8,Fri,8,0
16320,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Fri-9,Fri,9,0
16321,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-0,Mon,0,0
16322,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-1,Mon,1,0
16323,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-10,Mon,10,0
16324,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-11,Mon,11,0
16325,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-12,Mon,12,0
16326,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-13,Mon,13,0
16327,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-14,Mon,14,0
16328,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-15,Mon,15,0
16329,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-16,Mon,16,0
16330,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-17,Mon,17,0
16331,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-18,Mon,18,4
16332,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-19,Mon,19,0
16333,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-2,Mon,2,0
16334,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-20,Mon,20,0
16335,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-21,Mon,21,0
16336,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-22,Mon,22,0
16337,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-23,Mon,23,0
16338,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-3,Mon,3,0
16339,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-4,Mon,4,0
16340,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-5,Mon,5,0
16341,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-6,Mon,6,0
16342,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-7,Mon,7,0
16343,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-8,Mon,8,0
16344,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Mon-9,Mon,9,0
16345,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-0,Sat,0,0
16346,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-1,Sat,1,0
16347,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-10,Sat,10,0
16348,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-11,Sat,11,0
16349,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-12,Sat,12,0
16350,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-13,Sat,13,1
16351,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-14,Sat,14,0
16352,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-15,Sat,15,0
16353,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-16,Sat,16,1
16354,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-17,Sat,17,1
16355,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-18,Sat,18,0
16356,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-19,Sat,19,0
16357,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-2,Sat,2,0
16358,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-20,Sat,20,0
16359,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-21,Sat,21,0
16360,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-22,Sat,22,0
16361,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-23,Sat,23,0
16362,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-3,Sat,3,0
16363,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-4,Sat,4,0
16364,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-5,Sat,5,0
16365,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-6,Sat,6,0
16366,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-7,Sat,7,0
16367,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-8,Sat,8,0
16368,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sat-9,Sat,9,0
16369,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-0,Sun,0,0
16370,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-1,Sun,1,0
16371,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-10,Sun,10,0
16372,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-11,Sun,11,0
16373,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-12,Sun,12,0
16374,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-13,Sun,13,0
16375,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-14,Sun,14,0
16376,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-15,Sun,15,0
16377,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-16,Sun,16,0
16378,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-17,Sun,17,0
16379,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-18,Sun,18,0
16380,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-19,Sun,19,0
16381,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-2,Sun,2,0
16382,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-20,Sun,20,0
16383,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-21,Sun,21,0
16384,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-22,Sun,22,0
16385,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-23,Sun,23,0
16386,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-3,Sun,3,0
16387,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-4,Sun,4,0
16388,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-5,Sun,5,0
16389,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-6,Sun,6,0
16390,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-7,Sun,7,0
16391,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-8,Sun,8,0
16392,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Sun-9,Sun,9,0
16393,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-0,Thu,0,0
16394,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-1,Thu,1,0
16395,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-10,Thu,10,0
16396,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-11,Thu,11,0
16397,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-12,Thu,12,0
16398,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-13,Thu,13,0
16399,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-14,Thu,14,1
16400,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-15,Thu,15,0
16401,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-16,Thu,16,0
16402,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-17,Thu,17,0
16403,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-18,Thu,18,0
16404,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-19,Thu,19,0
16405,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-2,Thu,2,1
16406,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-20,Thu,20,0
16407,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-21,Thu,21,1
16408,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-22,Thu,22,0
16409,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-23,Thu,23,0
16410,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-3,Thu,3,0
16411,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-4,Thu,4,0
16412,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-5,Thu,5,0
16413,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-6,Thu,6,0
16414,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-7,Thu,7,0
16415,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-8,Thu,8,0
16416,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Thu-9,Thu,9,0
16417,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-0,Tue,0,0
16418,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-1,Tue,1,0
16419,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-10,Tue,10,0
16420,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-11,Tue,11,0
16421,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-12,Tue,12,0
16422,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-13,Tue,13,0
16423,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-14,Tue,14,0
16424,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-15,Tue,15,0
16425,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-16,Tue,16,0
16426,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-17,Tue,17,1
16427,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-18,Tue,18,0
16428,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-19,Tue,19,0
16429,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-2,Tue,2,0
16430,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-20,Tue,20,0
16431,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-21,Tue,21,0
16432,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-22,Tue,22,0
16433,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-23,Tue,23,0
16434,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-3,Tue,3,0
16435,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-4,Tue,4,0
16436,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-5,Tue,5,0
16437,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-6,Tue,6,0
16438,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-7,Tue,7,0
16439,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-8,Tue,8,0
16440,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Tue-9,Tue,9,0
16441,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Wed-0,Wed,0,0
16442,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Wed-1,Wed,1,0
16443,1GaP0tW-3gA3DM2WDoD7aw,Pittsburgh,5,8,1,Shopping,Wed-10,Wed,10,0
